user,item,cnt,daytime,weekday,isweekend,homework,cost,weather,country,city
385,20,19,evening,saturday,weekend,home,free,cloudy,United Kingdom,0
86,9,8,afternoon,saturday,weekend,unknown,free,cloudy,United Kingdom,401
361,16,1,evening,saturday,weekend,unknown,free,cloudy,Indonesia,432
314,25,3,afternoon,thursday,workday,unknown,free,sunny,United States,0
369,708,155,noon,saturday,weekend,unknown,free,unknown,unknown,0
74,25,6,morning,monday,workday,unknown,free,cloudy,Canada,134
195,1324,1,evening,thursday,workday,unknown,free,unknown,Korea,649
7,290,2,sunset,wednesday,workday,unknown,free,sunny,India,514
126,16,155,night,thursday,workday,home,free,cloudy,United States,0
91,492,4,sunrise,tuesday,workday,unknown,free,cloudy,Colombia,0
230,89,1,afternoon,monday,workday,unknown,free,sunny,Ecuador,355
130,368,1,sunset,monday,workday,unknown,free,cloudy,Spain,369
229,195,3,noon,thursday,workday,unknown,free,sunny,Hungary,0
85,127,4,sunset,wednesday,workday,unknown,paid,rainy,United Kingdom,401
272,329,1,evening,saturday,weekend,unknown,free,cloudy,United States,1012
661,15,18,evening,monday,workday,unknown,paid,cloudy,United Kingdom,401
184,721,7,evening,monday,workday,home,free,cloudy,United States,1028
401,102,2,morning,thursday,workday,home,free,cloudy,United Kingdom,0
157,1405,13,morning,thursday,workday,unknown,free,sunny,Japan,641
70,336,715,afternoon,sunday,weekend,unknown,free,sunny,Spain,373
165,80,4,noon,monday,workday,unknown,free,cloudy,Peru,799
435,1406,3,evening,saturday,weekend,unknown,free,cloudy,United States,0
67,38,2,noon,friday,workday,work,paid,cloudy,Spain,373
232,20,4,afternoon,monday,workday,unknown,free,cloudy,United States,1002
10,5,99,morning,monday,workday,unknown,free,sunny,Spain,373
120,849,1,night,sunday,weekend,unknown,free,unknown,United States,0
45,9,467,afternoon,tuesday,workday,unknown,free,sunny,Spain,378
128,11,19,sunset,monday,workday,unknown,free,foggy,Peru,802
229,195,15,morning,tuesday,workday,unknown,free,sunny,Hungary,0
352,28,1,night,sunday,weekend,unknown,free,sunny,United States,0
82,1407,30,night,saturday,weekend,unknown,free,cloudy,Morocco,673
296,640,7,afternoon,tuesday,workday,home,free,cloudy,Canada,132
130,862,1,afternoon,tuesday,workday,unknown,free,cloudy,Spain,369
43,45,2,morning,friday,workday,unknown,free,cloudy,United States,1050
138,25,12,morning,friday,workday,unknown,free,cloudy,Mexico,713
135,5,1,morning,thursday,workday,unknown,free,unknown,Spain,369
300,655,1,sunset,sunday,weekend,unknown,paid,unknown,unknown,0
14,17,8,morning,friday,workday,unknown,free,sunny,Greece,410
260,33,131,morning,wednesday,workday,home,free,sunny,United States,999
90,16,174,morning,monday,workday,unknown,free,sunny,United States,998
267,1034,1,night,thursday,workday,unknown,free,sunny,United States,1005
233,95,1,evening,sunday,weekend,unknown,paid,cloudy,Peru,799
148,692,586,night,sunday,weekend,unknown,free,unknown,unknown,0
85,200,105,sunset,sunday,weekend,unknown,free,sunny,United Kingdom,401
375,98,1,noon,saturday,weekend,unknown,free,cloudy,United States,1037
523,1371,3,sunset,monday,workday,unknown,free,sunny,Australia,25
187,136,18,noon,friday,workday,unknown,free,foggy,Peru,799
573,16,23,evening,tuesday,workday,unknown,free,cloudy,Egypt,358
245,483,12,morning,wednesday,workday,home,paid,sunny,United States,0
12,1408,21,night,thursday,workday,home,free,foggy,United States,0
150,21,7,sunrise,friday,workday,unknown,free,cloudy,Canada,0
133,28,45,evening,saturday,weekend,unknown,free,rainy,United States,0
90,16,258,evening,friday,weekend,work,free,cloudy,United States,1003
293,26,5,sunset,saturday,weekend,unknown,free,sunny,United States,1007
239,16,6,afternoon,saturday,weekend,unknown,free,sunny,Singapore,928
348,16,9,afternoon,sunday,weekend,work,free,cloudy,Egypt,360
60,25,10,noon,monday,workday,home,free,sunny,Italy,0
98,103,33,morning,friday,workday,unknown,free,cloudy,Peru,799
114,89,44,morning,monday,workday,unknown,free,cloudy,United States,0
42,16,137,morning,monday,workday,unknown,free,sunny,Spain,0
113,111,2,afternoon,wednesday,workday,work,free,cloudy,Spain,369
43,17,439,afternoon,monday,workday,unknown,free,cloudy,United States,1024
313,173,1,sunrise,friday,workday,unknown,paid,cloudy,Netherlands,0
10,3,14,evening,sunday,weekend,unknown,free,sunny,Spain,373
187,155,27,evening,saturday,weekend,unknown,free,foggy,Peru,799
130,239,1,afternoon,tuesday,workday,unknown,free,cloudy,Spain,369
141,56,1,sunset,wednesday,workday,unknown,free,rainy,Colombia,306
80,25,8,afternoon,thursday,workday,home,free,cloudy,Spain,0
34,773,4,sunrise,tuesday,workday,unknown,free,rainy,United Kingdom,0
31,17,36,sunset,friday,weekend,unknown,free,cloudy,Spain,369
330,1409,60,afternoon,thursday,workday,unknown,free,unknown,unknown,0
451,132,1,noon,sunday,weekend,unknown,free,sunny,United States,0
2,45,21,morning,wednesday,workday,unknown,free,cloudy,Spain,369
229,197,1,noon,sunday,weekend,unknown,free,sunny,Hungary,0
149,20,4,morning,monday,workday,unknown,free,sunny,Australia,28
423,856,1,evening,friday,weekend,unknown,free,sunny,Australia,30
68,16,3,evening,tuesday,workday,unknown,free,cloudy,Israel,0
130,1250,1,morning,wednesday,workday,unknown,free,sunny,Lithuania,661
6,702,1,morning,monday,workday,home,free,cloudy,Spain,369
126,136,998,evening,saturday,weekend,unknown,free,sunny,United States,0
648,83,1,afternoon,thursday,workday,unknown,free,cloudy,Greece,0
243,25,38,afternoon,sunday,weekend,unknown,free,sunny,United Kingdom,394
348,747,213,evening,tuesday,workday,work,free,sunny,Egypt,360
144,36,4,sunset,thursday,workday,unknown,free,sunny,United States,1004
450,229,6,evening,sunday,weekend,unknown,free,sunny,Turkey,954
365,1107,1,afternoon,monday,workday,unknown,free,sunny,Spain,369
214,1410,18,afternoon,thursday,workday,home,free,cloudy,Spain,369
116,16,20,afternoon,monday,workday,unknown,free,sunny,Australia,31
24,9,13,noon,thursday,workday,unknown,free,sunny,United States,0
67,5,32,evening,sunday,weekend,unknown,free,sunny,Spain,376
144,1411,52,morning,sunday,weekend,unknown,paid,cloudy,United States,1004
271,17,220,evening,tuesday,workday,unknown,free,unknown,unknown,0
70,25,8,night,tuesday,workday,unknown,free,rainy,Spain,373
395,978,9,afternoon,sunday,weekend,unknown,free,sunny,Australia,0
34,773,2,afternoon,wednesday,workday,unknown,free,rainy,United Kingdom,0
172,21,2,afternoon,monday,workday,unknown,free,cloudy,Israel,454
87,25,40,sunset,tuesday,workday,unknown,free,cloudy,United States,1003
159,5,36,noon,tuesday,workday,unknown,free,foggy,Peru,799
17,17,8,evening,monday,workday,unknown,free,rainy,Canada,136
80,25,4,evening,wednesday,workday,home,free,cloudy,Spain,0
85,813,1,evening,monday,workday,unknown,free,sunny,United Kingdom,401
25,89,40,afternoon,thursday,workday,unknown,free,cloudy,Poland,0
219,1412,14,morning,monday,workday,unknown,free,sunny,United States,0
200,170,4,morning,saturday,weekend,unknown,paid,cloudy,Ireland,452
250,5,16,morning,wednesday,workday,unknown,free,unknown,unknown,0
130,368,690,sunset,thursday,workday,unknown,free,sunny,Spain,369
284,1413,4,noon,friday,workday,unknown,free,cloudy,United Kingdom,401
18,21,209,morning,thursday,workday,unknown,free,sunny,United States,0
293,3,3,afternoon,friday,workday,unknown,free,unknown,United States,1007
201,21,3,evening,tuesday,workday,unknown,free,cloudy,Spain,369
28,699,22,evening,monday,workday,unknown,free,cloudy,Slovenia,0
352,16,407,morning,monday,workday,unknown,free,sunny,United States,0
170,40,1361,evening,friday,weekend,work,free,cloudy,United Kingdom,0
38,817,3,sunrise,monday,workday,work,free,rainy,United States,1000
47,586,1,evening,thursday,workday,unknown,paid,foggy,Peru,799
662,288,2,afternoon,monday,workday,unknown,free,unknown,unknown,0
135,31,1,night,friday,workday,home,free,sunny,Spain,369
154,74,33,sunset,tuesday,workday,unknown,free,cloudy,United Kingdom,392
403,5,3,morning,friday,workday,unknown,free,cloudy,Netherlands,784
441,1414,1,morning,wednesday,workday,unknown,free,unknown,unknown,0
55,25,1,noon,saturday,weekend,unknown,free,rainy,United States,0
330,44,1,morning,tuesday,workday,unknown,free,unknown,unknown,0
414,5,14,noon,friday,workday,unknown,free,sunny,Morocco,672
273,25,344,afternoon,sunday,weekend,unknown,free,sunny,United States,0
167,43,14,night,thursday,workday,unknown,free,foggy,Peru,799
541,21,5,noon,tuesday,workday,unknown,free,cloudy,Spain,379
33,135,1,noon,monday,workday,unknown,free,rainy,Ecuador,356
85,25,100,afternoon,sunday,weekend,unknown,free,cloudy,United Kingdom,401
212,20,1,noon,sunday,weekend,unknown,free,unknown,Russia,879
165,1415,391,morning,thursday,workday,unknown,paid,cloudy,Peru,799
88,128,8,afternoon,saturday,weekend,unknown,free,sunny,United States,0
49,16,6,evening,wednesday,workday,home,free,sunny,Australia,0
184,21,6,afternoon,friday,workday,unknown,free,rainy,United States,1028
395,103,15,night,saturday,weekend,unknown,free,cloudy,Australia,0
379,25,99,evening,tuesday,workday,unknown,free,cloudy,Peru,799
99,33,634,afternoon,tuesday,workday,unknown,free,foggy,Peru,799
215,16,5,sunrise,friday,workday,unknown,free,foggy,United States,0
209,79,1,afternoon,friday,workday,unknown,free,sunny,United Arab Emirates,2
252,5,8,evening,tuesday,workday,home,free,rainy,Spain,369
134,102,31,morning,friday,workday,work,free,cloudy,United States,0
377,272,1,afternoon,sunday,weekend,unknown,free,cloudy,Peru,799
257,43,2136,noon,wednesday,workday,unknown,free,sunny,United States,0
349,362,7261,evening,wednesday,workday,unknown,free,cloudy,United States,1014
358,1416,1,night,sunday,weekend,unknown,free,cloudy,Germany,0
97,25,48,noon,sunday,weekend,unknown,free,cloudy,Canada,135
663,1417,19,evening,friday,weekend,unknown,free,unknown,unknown,0
147,11,3,afternoon,monday,workday,home,free,cloudy,Spain,369
406,33,21,evening,thursday,workday,unknown,free,cloudy,United States,1038
155,155,4,afternoon,wednesday,workday,unknown,free,cloudy,Spain,369
633,25,14,morning,tuesday,workday,home,free,cloudy,United Kingdom,0
168,16,2,evening,wednesday,workday,unknown,free,cloudy,United States,0
142,17,7189,night,friday,workday,home,free,sunny,Saudi Arabia,0
128,1365,649,noon,tuesday,workday,unknown,free,cloudy,Peru,802
49,17,1,afternoon,friday,workday,home,free,sunny,Australia,0
128,431,1,noon,tuesday,workday,unknown,free,cloudy,Peru,802
451,351,1,evening,sunday,weekend,unknown,free,sunny,United States,0
14,0,2,morning,thursday,workday,unknown,free,cloudy,Greece,410
45,5,15,night,saturday,weekend,unknown,free,sunny,Spain,378
168,26,105,night,thursday,workday,unknown,free,cloudy,United States,0
29,1418,54,evening,wednesday,workday,unknown,free,unknown,Palestine,0
86,582,27,afternoon,monday,workday,unknown,free,rainy,United Kingdom,401
197,21,9,noon,monday,workday,unknown,free,sunny,Lithuania,661
85,195,60,sunrise,tuesday,workday,unknown,free,cloudy,United Kingdom,401
143,16,2,morning,monday,workday,unknown,free,snowy,Lithuania,661
269,136,16,evening,monday,workday,unknown,free,cloudy,Serbia,0
64,5,7,night,saturday,weekend,unknown,free,cloudy,Spain,369
294,136,66,afternoon,sunday,weekend,home,free,rainy,United States,0
31,5,36,noon,wednesday,workday,work,free,cloudy,Spain,369
246,16,13,night,sunday,weekend,unknown,free,sunny,United Kingdom,401
302,1036,132,night,monday,workday,unknown,paid,cloudy,United States,1051
331,1419,8,morning,wednesday,workday,unknown,free,cloudy,United States,0
153,16,199,night,tuesday,workday,unknown,free,cloudy,Mexico,694
435,16,29,evening,tuesday,workday,unknown,free,cloudy,United States,0
252,5,12,morning,friday,workday,unknown,free,cloudy,Spain,0
195,1161,29,afternoon,friday,workday,unknown,free,stormy,Korea,649
232,20,2,noon,friday,workday,home,free,cloudy,United States,1002
296,640,51,evening,wednesday,workday,home,free,cloudy,Canada,132
403,21,4,sunset,tuesday,workday,unknown,free,cloudy,Netherlands,784
107,483,13,sunset,tuesday,workday,unknown,paid,sunny,United States,0
52,148,1,noon,saturday,weekend,unknown,free,unknown,United Kingdom,393
249,1420,24,night,sunday,weekend,home,free,cloudy,United Kingdom,0
161,95,1,morning,friday,workday,unknown,paid,cloudy,Spain,369
149,20,6,morning,monday,workday,home,free,sunny,Australia,28
4,4,58,evening,thursday,workday,home,free,sunny,Switzerland,147
215,70,1,morning,tuesday,workday,unknown,free,sunny,United States,0
314,515,18,night,wednesday,workday,unknown,free,cloudy,United States,0
177,16,4,afternoon,sunday,weekend,unknown,free,sunny,United Kingdom,0
187,155,1,evening,friday,weekend,unknown,free,unknown,Peru,799
252,5,70,noon,monday,workday,unknown,free,cloudy,Spain,369
75,1421,42,sunset,tuesday,workday,home,free,sunny,Poland,842
44,5,400,afternoon,wednesday,workday,work,free,cloudy,Spain,0
43,3,33,evening,saturday,weekend,unknown,free,cloudy,United States,1013
215,1422,48,noon,thursday,workday,unknown,free,foggy,United States,0
114,684,18,evening,sunday,weekend,home,free,cloudy,United States,0
90,89,16,sunset,thursday,workday,work,free,rainy,United States,1003
56,49,234,afternoon,saturday,weekend,unknown,free,cloudy,Mexico,724
153,389,1068,morning,wednesday,workday,unknown,paid,cloudy,Mexico,728
322,312,1,sunset,sunday,weekend,unknown,free,cloudy,Argentina,0
39,26,2,sunrise,wednesday,workday,home,free,unknown,United States,1031
172,21,4,evening,monday,workday,home,free,sunny,United Kingdom,401
664,1423,1,afternoon,saturday,weekend,unknown,free,cloudy,Germany,0
265,661,1,noon,friday,workday,unknown,free,sunny,Poland,0
187,1424,66,night,friday,workday,unknown,paid,foggy,Peru,799
279,350,1,afternoon,monday,workday,unknown,free,cloudy,Spain,369
89,788,16,morning,saturday,weekend,unknown,free,sunny,Canada,136
89,168,90,morning,sunday,weekend,unknown,free,cloudy,Canada,136
577,1425,2,night,thursday,workday,unknown,free,unknown,unknown,0
130,197,1,evening,saturday,weekend,unknown,free,cloudy,Lithuania,661
44,518,5,afternoon,wednesday,workday,work,paid,rainy,Spain,0
314,0,2,afternoon,tuesday,workday,home,free,cloudy,United States,0
235,20,12,afternoon,thursday,workday,unknown,free,cloudy,Germany,346
42,349,1,morning,monday,workday,unknown,free,unknown,unknown,0
93,16,7777,night,thursday,workday,unknown,free,sunny,Netherlands,0
431,266,1,evening,sunday,weekend,unknown,free,rainy,Mexico,0
171,1426,347,morning,monday,workday,unknown,free,cloudy,Japan,641
35,170,1,evening,thursday,workday,unknown,paid,unknown,United States,0
365,95,1,noon,monday,workday,unknown,paid,sunny,Spain,369
93,58,1,night,thursday,workday,unknown,free,drizzle,Netherlands,0
78,56,18,morning,wednesday,workday,unknown,free,cloudy,Costa Rica,321
7,116,1,morning,sunday,weekend,unknown,paid,foggy,India,514
102,799,1,evening,saturday,weekend,home,free,unknown,Czech Rep.,327
124,33,1,sunset,wednesday,workday,work,free,cloudy,Spain,369
235,384,1,afternoon,monday,workday,unknown,free,unknown,unknown,0
330,44,5,noon,wednesday,workday,unknown,free,unknown,unknown,0
160,97,10,afternoon,tuesday,workday,unknown,free,unknown,unknown,0
66,25,2,night,sunday,weekend,unknown,free,rainy,United States,1022
384,311,1,noon,friday,workday,unknown,free,unknown,unknown,0
134,244,77,evening,friday,weekend,home,free,sunny,United States,0
10,39,2,noon,sunday,weekend,unknown,free,cloudy,Spain,373
428,25,4,evening,thursday,workday,unknown,free,cloudy,France,386
10,5,18,afternoon,thursday,workday,unknown,free,cloudy,Spain,373
29,22,1,afternoon,saturday,weekend,unknown,free,unknown,Palestine,0
269,9,1,noon,thursday,workday,unknown,free,cloudy,Serbia,0
41,25,123,night,wednesday,workday,unknown,free,sunny,Mexico,0
7,7,2,sunset,tuesday,workday,unknown,free,foggy,India,514
72,686,6,evening,wednesday,workday,unknown,free,unknown,unknown,0
579,20,1,afternoon,wednesday,workday,home,free,rainy,Germany,0
424,1077,11,evening,monday,workday,unknown,free,cloudy,Canada,133
168,26,72,noon,wednesday,workday,unknown,free,cloudy,United States,1048
314,56,2,afternoon,friday,workday,unknown,free,unknown,United States,0
187,78,14,noon,monday,workday,unknown,free,cloudy,Peru,799
488,200,155,evening,wednesday,workday,unknown,free,rainy,Argentina,0
158,126,20,sunset,friday,weekend,unknown,free,cloudy,France,386
32,49,1,evening,monday,workday,home,free,sunny,Spain,373
140,1427,15,morning,tuesday,workday,unknown,free,unknown,unknown,0
77,209,2,evening,monday,workday,home,free,rainy,United States,0
2,9,14,afternoon,sunday,weekend,unknown,free,cloudy,Spain,369
506,1428,3,afternoon,sunday,weekend,unknown,free,rainy,Indonesia,0
223,627,841,evening,wednesday,workday,unknown,paid,sunny,Mexico,712
295,25,2,evening,tuesday,workday,unknown,free,cloudy,United States,1039
502,1260,2,morning,sunday,weekend,unknown,free,cloudy,United States,0
157,1429,8,afternoon,friday,workday,unknown,free,sunny,Japan,641
39,26,84,morning,thursday,workday,unknown,free,foggy,United States,1031
195,49,7,morning,friday,workday,unknown,free,stormy,Korea,649
502,386,56,morning,thursday,workday,unknown,free,cloudy,Germany,0
296,58,2,afternoon,monday,workday,unknown,free,sunny,Canada,132
130,157,1,afternoon,thursday,workday,unknown,free,cloudy,Lithuania,661
106,16,18,afternoon,thursday,workday,unknown,free,sunny,Taiwan,970
665,503,6,evening,thursday,workday,unknown,free,sunny,India,494
363,256,14,evening,thursday,workday,home,paid,sunny,United Kingdom,0
214,5,7,night,friday,workday,home,free,cloudy,Spain,369
276,5,5,morning,tuesday,workday,unknown,free,sunny,Spain,0
260,33,153,morning,thursday,workday,work,free,sunny,United States,999
18,16,4,evening,thursday,workday,unknown,free,cloudy,United States,0
76,21,3,afternoon,thursday,workday,unknown,free,sunny,United States,1000
218,33,14,evening,saturday,weekend,unknown,free,foggy,Indonesia,440
257,1430,11,afternoon,wednesday,workday,unknown,free,rainy,United States,0
135,1029,12,evening,saturday,weekend,unknown,free,cloudy,Spain,369
